,ID,gender,car,realty,children_count,income_amount,income_type,education_type,family_status,housing_type,mobile,work_phone,phone,email,occupation_type,family_members,status,age,working_yr
204,5009247,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,38,5
205,5009248,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,38,5
206,5009249,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3.0,0.0,27,2
207,5009251,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3.0,0.0,27,2
208,5009253,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,3.0,0.0,27,2
209,5009260,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2.0,0.0,39,3
210,5009261,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2.0,0.0,39,3
211,5009263,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,1,0,1,0,Core staff,2.0,0.0,39,3
212,5009265,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,0.0,28,4
213,5009266,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,0.0,28,4
214,5009267,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,0.0,28,4
215,5009268,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,0.0,28,4
216,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,1,1,0,Managers,2.0,0.0,28,4
217,5009270,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,0.0,40,6
218,5009271,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,0.0,40,6
219,5009272,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,0.0,40,6
220,5009274,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,0.0,40,6
221,5009275,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,0.0,40,6
222,5009276,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,0.0,40,6
223,5009277,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Laborers,2.0,0.0,40,6
224,5009278,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
225,5009279,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
226,5009280,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
227,5009281,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
228,5009284,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
229,5009285,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
230,5009286,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
231,5009287,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
232,5009290,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
233,5009292,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
234,5009293,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
235,5009294,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Cleaning staff,2.0,0.0,41,13
236,5009295,F,N,N,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,57,-1001
237,5009297,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,Laborers,1.0,0.0,44,5
238,5009299,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,1,0,Laborers,1.0,0.0,44,5
239,5009302,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,,1.0,0.0,60,-1001
240,5009303,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,,1.0,0.0,60,-1001
241,5009304,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,0,0,,1.0,0.0,60,-1001
242,5009306,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
243,5009307,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
244,5009308,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
245,5009309,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
246,5009310,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
247,5009311,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
248,5009312,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
249,5009313,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
250,5009315,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
251,5009316,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
252,5009317,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
253,5009319,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,55,-1001
254,5009325,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,57,12
255,5009327,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,57,12
256,5009329,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,57,12
257,5009330,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,57,12
258,5009331,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,57,12
259,5009332,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,57,12
260,5009333,M,Y,N,0,267750.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,57,12
261,5009336,F,N,N,0,139500.0,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1.0,0.0,44,19
262,5009337,F,N,N,0,139500.0,Working,Higher education,Separated,House / apartment,1,0,0,0,Managers,1.0,0.0,44,19
263,5009340,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,29,6
264,5009341,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,29,6
265,5009342,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,29,6
266,5009343,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,29,6
267,5009344,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,29,6
268,5009345,M,Y,N,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,High skill tech staff,2.0,0.0,29,6
269,5009349,M,N,N,0,180000.0,Commercial associate,Lower secondary,Married,House / apartment,1,0,1,0,Drivers,2.0,0.0,57,0
270,5009355,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,0.0,53,14
271,5009358,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,0.0,53,14
272,5009359,F,Y,N,0,900000.0,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1.0,0.0,52,20
273,5009361,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,Drivers,2.0,0.0,40,1
274,5009362,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,Drivers,2.0,0.0,40,1
275,5009363,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,Drivers,2.0,0.0,40,1
276,5009365,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,Drivers,2.0,0.0,40,1
277,5009366,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,Drivers,2.0,0.0,40,1
278,5009367,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,0,Drivers,2.0,0.0,40,1
279,5009373,M,Y,N,0,115290.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,1,,2.0,0.0,63,-1001
280,5009378,F,N,N,2,225000.0,Working,Higher education,Married,House / apartment,1,1,0,1,Core staff,4.0,0.0,30,4
281,5009383,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Managers,2.0,0.0,40,15
282,5009384,F,N,N,0,450000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Managers,2.0,0.0,40,15
283,5009389,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,0.0,30,8
284,5009391,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,0.0,30,8
285,5009392,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,0.0,30,8
286,5009393,M,N,N,0,279000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1.0,0.0,30,8
287,5009396,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Accountants,3.0,0.0,34,1
288,5009397,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Accountants,3.0,0.0,34,1
289,5009398,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Accountants,3.0,0.0,34,1
290,5009399,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Accountants,3.0,0.0,34,1
291,5009400,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Accountants,3.0,0.0,34,1
292,5009401,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Accountants,3.0,0.0,34,1
293,5009403,M,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Security staff,2.0,0.0,56,0
294,5009405,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Drivers,2.0,0.0,38,6
295,5009406,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Drivers,2.0,0.0,38,6
296,5009408,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Drivers,2.0,0.0,38,6
297,5009410,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Drivers,2.0,0.0,38,6
298,5112901,M,N,N,0,234000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Drivers,2.0,0.0,38,6
299,5009420,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Core staff,1.0,0.0,52,1
300,5009424,M,N,N,0,108000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,1,1,0,0,Cooking staff,1.0,0.0,22,3
301,5009425,M,N,N,0,108000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,1,1,0,0,Cooking staff,1.0,0.0,22,3
302,5009428,M,N,N,0,198000.0,Working,Secondary / secondary special,Single / not married,With parents,1,1,0,0,Laborers,1.0,0.0,23,3
303,5009435,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,54,-1001
304,5009445,F,Y,N,0,270000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,1,1,0,0,,2.0,0.0,37,2
305,5009450,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
306,5009451,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
307,5009452,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
308,5009453,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
309,5009454,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
310,5009455,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
311,5009456,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
312,5009457,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
313,5009458,F,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,47,3
314,5009465,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,53,27
315,5009466,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,53,27
316,5009468,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,53,27
317,5009470,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,53,27
318,5009471,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,53,27
319,5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,,2.0,0.0,53,27
320,5009484,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,0,Cooking staff,2.0,0.0,33,2
321,5009487,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,4.0,0.0,26,7
322,5009488,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,4.0,0.0,26,7
323,5009489,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,4.0,0.0,26,7
324,5009490,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,0.0,44,17
325,5009492,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Laborers,2.0,0.0,44,17
326,5009493,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,Drivers,2.0,0.0,32,3
327,5009495,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,Drivers,2.0,0.0,32,3
328,5009497,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,Drivers,2.0,0.0,32,3
329,5009498,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,Drivers,2.0,0.0,32,3
330,5009499,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,Drivers,2.0,0.0,32,3
331,5009500,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,Drivers,2.0,0.0,32,3
332,5009502,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,Drivers,2.0,0.0,32,3
333,5009503,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,1,Drivers,2.0,0.0,32,3
334,5009509,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,2.0,0.0,44,13
335,5009512,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,7
336,5009515,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,7
337,5009516,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,7
338,5009517,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,7
339,5009519,M,Y,N,2,180000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,0,Laborers,4.0,0.0,34,5
340,5009525,M,Y,N,1,112500.0,Working,Secondary / secondary special,Separated,Co-op apartment,1,1,0,0,Laborers,2.0,0.0,32,3
341,5009526,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,37,2
342,5009527,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,37,2
343,5009529,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,37,2
344,5009530,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,37,2
345,5009531,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,37,2
346,5009534,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,37,2
347,5009535,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,37,2
348,5009536,M,Y,N,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2.0,0.0,42,2
349,5009537,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2.0,0.0,42,4
350,5009540,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Sales staff,2.0,0.0,42,4
351,5009543,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0.0,51,26
352,5009545,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0.0,51,26
353,5009546,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0.0,51,26
354,5009551,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0.0,51,26
355,5009554,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0.0,51,26
356,5009555,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0.0,51,26
357,5009557,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Laborers,2.0,0.0,51,26
