status,gender,car,realty,children_count,income_amount,income_type,education_type,family_status,housing_type,work_phone,phone,email,occupation_type,family_members,age,working_yr
1.0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Nan,2.0,37.41966460713568,1.167865842854273
0.0,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,Drivers,1.0,35.0,4.0
0.0,M,N,Y,0,364500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,22.0,1.0
0.0,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Secretaries,2.0,41.0,13.0
0.0,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Secretaries,3.0,30.0,5.0
1.0,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2.0,37.5062412063087,7.367082747087247
0.0,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,4.0,32.0,1.0
1.0,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Laborers,1.0,41.812247615262486,0.4061238076312438
0.0,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Nan,2.0,53.0,4.0
0.0,M,Y,Y,2,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,Managers,4.0,41.0,3.0
0.0,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,With parents,0,1,0,Nan,2.0,54.0,3.0
0.0,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,0,0,1,Nan,2.0,42.0,13.0
1.0,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,2.0,45.55891006834839,12.773875479251615
0.0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,30.0,6.0
1.0,F,N,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,50.18170917200788,5.454472781338587
1.0,M,N,Y,1,180000.0,Working,Lower secondary,Married,House / apartment,1,0,0,Nan,3.0,29.456576405949523,5.456576405949523
1.0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,47.98900159892954,2.9780031978590804
0.0,M,Y,N,2,153000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,4.0,37.0,5.0
0.0,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Nan,2.0,43.0,17.0
0.0,F,N,N,0,121500.0,State servant,Higher education,Married,House / apartment,1,0,0,Accountants,2.0,60.0,14.0
1.0,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,54.61708335827754,3.9521354197846925
1.0,F,Y,Y,0,76702.02658666443,Working,Higher education,Married,House / apartment,0,0,0,Nan,2.0,47.55105202963458,10.506157232598044
0.0,F,N,Y,2,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,Accountants,4.0,39.0,14.0
0.0,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Security staff,3.0,40.0,0.0
1.0,F,N,Y,0,308858.9400671143,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,49.72935997017141,7.364679985085703
1.0,M,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,2.0,52.26323015564498,13.842153437096654
1.0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,28.9544363006557,2.3029575337704666
0.0,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,1.0,34.0,2.0
0.0,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,53.0,7.0
0.0,F,N,Y,0,171000.0,Student,Higher education,Married,House / apartment,0,0,1,Core staff,2.0,51.0,10.0
1.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,2.0,47.68121881977398,6.978171770339025
0.0,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,44.0,2.0
0.0,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,32.0,4.0
1.0,F,N,Y,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,Core staff,1.0,50.793181241250956,0.896590620625477
0.0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Laborers,1.0,49.0,8.0
1.0,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,1.0,29.481720155317852,0.6295699611705368
0.0,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,3.0,37.0,3.0
0.0,M,N,Y,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Nan,3.0,33.0,0.0
1.0,M,N,Y,1,571566.8622105184,Commercial associate,Higher education,Married,House / apartment,0,1,0,Managers,2.0,35.761368500589356,1.7014858269004094
0.0,M,Y,N,0,166500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,0,Laborers,1.0,28.0,5.0
1.0,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,27.152021175202577,0.0
0.0,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,0,0,Core staff,2.0,31.0,2.0
1.0,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,55.0,10.0
0.0,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Core staff,2.0,44.0,8.0
1.0,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Accountants,2.0,52.2598119410659,1.685047014733525
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,4.0,39.54214247626187,17.879282286356872
1.0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,2.0,47.53686125293583,20.12287084311943
1.0,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Secretaries,2.0,32.0,11.410966734080532
1.0,M,Y,Y,0,319578.2030923857,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3.0,36.982621535025395,13.491310767512697
1.0,F,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
1.0,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,44.26540468795192,20.6066253882524
1.0,M,Y,N,2,346777.75182894897,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,4.0,32.82468905146213,4.412344525731066
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,4.0,40.0,6.0
0.0,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Accountants,2.0,40.0,2.0
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,4.0,37.81629285066222,16.904683318211852
1.0,M,N,Y,0,202809.3438595698,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,40.9312569200956,10.54994463923521
1.0,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,27.0,0.0
0.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,34.0,6.0
1.0,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,53.20508158414607,5.640652673168599
1.0,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,26.0,2.0
0.0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Accountants,2.0,53.0,4.0
1.0,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,1.0,43.15295488487321,4.205870929272326
0.0,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,High skill tech staff,2.0,32.0,4.0
0.0,F,N,Y,0,171000.0,Student,Higher education,Married,House / apartment,0,0,1,Core staff,2.0,51.0,10.0
0.0,M,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,3.0,22.0,0.0
0.0,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,High skill tech staff,2.0,28.0,3.0
1.0,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,40.51389335783101,2.873020980378299
0.0,F,N,Y,0,225000.0,Working,Higher education,Widow,House / apartment,1,0,0,Sales staff,1.0,56.0,15.0
1.0,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,34.45303181810492,5.179547727157377
1.0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Nan,2.0,37.0,1.0
0.0,F,N,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,Medicine staff,2.0,45.0,25.0
0.0,M,Y,N,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,2.0,36.0,8.0
0.0,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Drivers,2.0,48.0,1.0
1.0,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Accountants,3.0,29.480900758237816,5.923603032951265
0.0,F,N,Y,1,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Medicine staff,2.0,36.0,10.0
1.0,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,35.108089343399826,7.606884724527319
0.0,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,1,1,1,Managers,2.0,34.0,11.0
0.0,M,N,Y,0,450000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,47.0,18.0
0.0,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,0,0,0,Nan,4.0,39.0,5.0
1.0,F,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
1.0,F,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
1.0,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Sales staff,3.0,47.0,2.0
0.0,F,Y,Y,0,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Drivers,2.0,38.0,10.0
0.0,M,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,3.0,36.0,7.0
1.0,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,37.0,3.0
0.0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,29.0,8.0
0.0,F,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Realty agents,1.0,36.0,5.0
0.0,M,Y,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,53.0,1.0
1.0,F,N,Y,0,70782.49031977619,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,49.0,1.4588845865671927
0.0,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,Laborers,1.0,37.0,10.0
1.0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,2.0,51.0,2.0
0.0,M,Y,N,1,135000.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,3.0,33.0,4.0
0.0,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,2.0,43.0,0.0
1.0,M,N,N,0,393577.82736607303,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,Sales staff,1.0,26.385218244048698,1.153913138227633
1.0,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Nan,2.0,28.125166801668065,7.0
1.0,F,N,Y,1,121206.47692859058,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,29.47818120638324,2.0
0.0,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,Rented apartment,0,0,0,Nan,4.0,35.0,14.0
0.0,M,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,Security staff,3.0,40.0,8.0
1.0,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,1,0,Core staff,2.0,35.75035312188412,2.500235414589412
1.0,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,3.0,30.0,1.0
0.0,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,2.0,31.0,8.0
1.0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Nan,2.0,43.087389780689776,8.174779561379559
0.0,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Managers,2.0,43.0,4.0
1.0,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Core staff,2.0,32.0,10.890954735944188
0.0,M,Y,Y,0,139500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Managers,2.0,23.0,0.0
1.0,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,33.78363755336705,3.1345502134682146
1.0,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,26.0,2.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,29.0,2.0
1.0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,2.0,51.0,2.0
1.0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,53.5440710258238,12.797875704808359
0.0,M,Y,Y,1,198000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,1,0,Managers,3.0,44.0,11.0
1.0,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,34.28855115098896,1.2885511509889582
0.0,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,0,Medicine staff,3.0,38.0,19.0
0.0,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,57.0,10.0
1.0,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,48.0,8.0
0.0,F,N,N,2,135000.0,State servant,Incomplete higher,Married,With parents,1,1,0,Core staff,4.0,31.0,6.0
1.0,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1.0,29.0,5.445372293842571
0.0,F,N,N,2,121500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Medicine staff,4.0,27.0,1.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,28.05558846678879,3.8888230664224217
0.0,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,1,0,0,Nan,1.0,52.0,14.0
0.0,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,4.0,36.0,6.0
0.0,M,Y,Y,1,252000.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Nan,3.0,31.0,1.0
1.0,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,High skill tech staff,2.0,55.0,4.0
1.0,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,1,1,0,Core staff,2.0,40.0,4.0
1.0,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,2.0,33.149896172177094,0.5995846887083851
0.0,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Low-skill Laborers,2.0,38.0,0.0
0.0,M,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Nan,4.0,40.0,0.0
1.0,M,N,N,1,179594.32621442084,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3.0,30.0,3.0
0.0,F,N,Y,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Nan,2.0,30.0,4.0
1.0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,47.83621544557284,8.418107722786422
0.0,F,Y,Y,1,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,3.0,38.0,15.0
1.0,F,Y,Y,0,80855.57469513183,Working,Higher education,Married,House / apartment,0,0,0,Nan,2.0,38.32094512192926,0.35303963412218997
0.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,2.0,51.0,5.0
1.0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,3.0,34.0,5.0
0.0,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,Nan,2.0,40.0,9.0
1.0,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,30.0,2.0
1.0,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,High skill tech staff,2.0,54.13583057198981,8.752931854056051
0.0,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Nan,2.0,31.0,1.0
1.0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,2.0,47.11167560267956,6.55560687297087
1.0,F,N,Y,0,67500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,Core staff,1.0,47.525156995719364,5.208594992865607
0.0,F,N,Y,0,103500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,2.0,59.0,11.0
0.0,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Co-op apartment,0,0,0,High skill tech staff,2.0,49.0,20.0
1.0,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,41.0,1.0
0.0,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,1,1,0,Cooking staff,2.0,44.0,7.0
0.0,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,1,1,1,Laborers,2.0,32.0,2.0
1.0,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Secretaries,2.0,50.82567326354423,8.546524751934891
0.0,M,Y,Y,1,337500.0,Working,Higher education,Married,House / apartment,1,1,1,Managers,3.0,31.0,5.0
0.0,F,N,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,37.0,7.0
